synthetic_shipment_id,order_id,warehouse_id,carrier,ship_date,delivery_date,shipping_cost
,64f5569ef96004a1e1137bdf28fd4c45,2,Loggi,2016-10-06 03:03:39,2016-10-09 10:18:31,27.08
,151bc75d5cb7b7cf250eee3e3277dead,5,Stark Logistics,2017-10-16 01:50:35,2017-10-17 12:43:11,33.34
,ca19d840d5e718f4b8aeec1a40d393ec,5,Dragonfly Express,2017-09-17 23:59:12,2017-09-21 12:17:08,32.19
,fdb3ef83ea6f7bef7d13bdd9b38da661,2,Stark Logistics,2017-01-18 18:11:01,2017-01-21 00:07:09,24.86
,adbaec40867ebc582ecbd4a767b0ab6b,3,RapidAir,2018-05-13 09:35:38,2018-05-15 01:57:02,23.96
,3d1c4e2abc39b60c6d972acad25ea459,4,Stark Logistics,2018-02-09 04:41:31,2018-02-15 13:06:40,5.78
,49bfd44c750b412b6c1312637fb82abf,3,Loggi,2017-09-14 12:20:57,2017-09-19 03:58:30,25.86
,649bcc2d5a5b841c495f9d1f4cb31542,1,Loggi,2017-12-12 06:31:14,2017-12-13 05:52:09,37.64
,c4d43ff7c0529549e6064083bd2129d3,1,Loggi,2018-03-04 05:03:33,2018-03-09 02:12:28,25.58
,68fac48a2dd22ab289df2ce0a499dcab,1,Dragonfly Express,2017-09-12 06:16:14,2017-09-19 03:58:24,36.45
,e65f6f6787bdbad616a93b96dbadf65c,4,Stark Logistics,2018-04-01 07:25:46,2018-04-01 14:31:17,24.48
,b0f445cca9b6a54ff47e8834c16ba6c1,2,Correios,2017-03-10 12:19:53,2017-03-14 18:14:34,28.25
,129538e4bc7308e9ab041540283813f2,2,Dragonfly Express,2017-03-18 16:56:23,2017-03-24 06:47:47,44.79
,64cf90af2972e752091fa4a0344c47b7,1,Stark Logistics,2018-06-08 01:44:55,2018-06-10 20:28:53,48.39
,2d825a962a725110b2647050cc636b3f,1,Dragonfly Express,2017-11-26 14:50:17,2017-11-29 13:49:37,40.28
,30acc4fc5f485f20a89c9af9b0b67481,5,RapidAir,2017-08-03 12:25:21,2017-08-04 03:25:31,26.37
,e687e938b814980b1e99e9e8413f9cac,1,Stark Logistics,2018-03-27 03:47:59,2018-03-28 13:01:33,18.24
,0ec20050bc3b82afe83aa803bff7ff04,1,RapidAir,2018-04-20 22:59:14,2018-04-23 16:13:14,29.00
,9ac9a171c52c75836da9ff89487fc78e,4,Correios,2018-06-20 16:53:31,2018-06-21 11:17:03,47.44
,f425c83fa6d7f497e5f4a1c243401110,4,Loggi,2017-06-30 02:00:29,2017-07-01 12:47:11,38.57
,12c8abab1047518ce64899cb2c2966b7,4,Dragonfly Express,2017-12-07 13:35:44,2017-12-14 02:21:35,38.02
,e9376d90b28f9cdea83d4d850e4bb1a7,2,Correios,2017-09-03 17:44:53,2017-09-09 02:46:09,20.89
,55b360b9aeaf1fcec58a18a82b21b957,4,Stark Logistics,2018-01-04 22:14:07,2018-01-08 23:56:35,43.23
,7b54f413e57e620ba1cfca072be00075,1,Correios,2017-08-31 12:23:15,2017-09-05 09:23:55,16.25
,2410734c3fc6d36010cf6b1b36c2974d,5,Loggi,2017-01-29 08:37:38,2017-01-29 18:02:24,17.29
,f4f72cbdd627c62c098af2a02c335f37,2,Dragonfly Express,2017-08-31 19:35:57,2017-09-01 12:16:32,11.42
,1314353395f7148ba64400eab34bb50c,3,Correios,2017-11-29 04:52:12,2017-11-30 23:18:15,23.33
,4dea917f3fa605c7d6eff1a97a207768,4,RapidAir,2017-06-14 23:41:09,2017-06-19 11:33:35,45.84
,6ee212cd1fba9e136d4fd88010a0739d,2,Stark Logistics,2017-08-10 06:22:20,2017-08-13 08:53:20,46.79
,8adc7186d6a1385039f0717a994aaae6,2,Correios,2018-04-23 07:13:52,2018-04-24 23:06:50,30.65
,fd4bcae925b879102eb780d2bfc495a8,5,Stark Logistics,2017-10-11 09:40:22,2017-10-15 16:59:46,22.15
,26f4092024d63d808ee0788922431d05,4,Dragonfly Express,2018-05-21 19:09:27,2018-05-23 18:47:40,46.00
,7ac6f4778cd283c6b76c66fe1e0d4431,4,Correios,2016-10-09 06:46:19,2016-10-14 13:30:28,12.77
,b03db53a37db1313505cb24d4fe05052,2,Loggi,2017-10-17 11:08:53,2017-10-22 06:48:17,43.49
,7b2e128ff26556462b7d217f1b67600b,5,Correios,2017-10-28 09:17:28,2017-10-31 19:29:54,48.40
,8c08df56684ae2bb49a58393665eee49,3,Loggi,2017-07-25 09:13:35,2017-07-29 19:58:55,29.61
,0a671900301b8fcb176e26d685aa7fb2,3,RapidAir,2017-11-02 00:40:29,2017-11-04 08:23:24,44.65
,f36cda6db10b2dddb208bf63a6ef8dfc,4,Correios,2018-06-04 17:19:15,2018-06-05 13:40:03,32.47
,065a7d9057589f809082e012f696cb5d,1,Loggi,2018-04-13 16:03:11,2018-04-20 07:45:57,25.65
,30290113513bda95268bb542dfa87acb,2,Correios,2017-10-23 03:04:13,2017-10-24 12:29:11,6.48
,fa6d3eb110ceb1c2b98c7d158c6d1671,2,Correios,2017-02-09 11:48:31,2017-02-16 08:10:12,31.90
,30bfd28e95a1e63924d71084f47c8ae8,5,RapidAir,2018-04-24 00:16:00,2018-04-30 03:25:22,14.96
,3663c0f887191044441077fb3564dc94,2,Loggi,2017-10-01 02:52:21,2017-10-05 07:11:43,8.07
,fc39eb893101639217a80a552d1c16f3,5,Loggi,2018-01-12 13:52:36,2018-01-17 05:50:11,24.81
,c29b0d97f5a9e53bc9d5449d4c8378de,5,Dragonfly Express,2017-07-09 21:56:57,2017-07-16 01:05:18,49.07
,de8b633e3fbc018e05354a54fbc8fff0,2,Loggi,2017-07-23 03:50:48,2017-07-28 19:34:10,22.84
,ce54af4e3da631822ae6be14ed5bee6a,4,RapidAir,2018-06-25 14:16:21,2018-06-29 03:57:59,35.31
,19b37f1efa2ddaf265496e78e245c19a,1,Dragonfly Express,2018-08-08 09:48:54,2018-08-13 09:36:32,47.57
,21e43bdf56e1d32ad5bf113b604fc4f2,2,Dragonfly Express,2017-12-06 21:28:49,2017-12-12 00:05:55,7.41
,7279d972e64c7ecfee553ae7b61480e4,1,Loggi,2018-04-15 09:45:03,2018-04-22 07:12:08,47.90
,8b47e7e04a986e036f10ab10bae91a4b,5,Correios,2018-05-12 13:54:50,2018-05-12 18:49:12,45.38
,b9386feadadb8bc45d250345f27ac180,5,Loggi,2018-07-05 20:55:08,2018-07-09 04:10:29,13.80
,2b4bc6bc210c5033966e5f88858ea019,2,Correios,2018-04-27 15:04:14,2018-05-01 01:39:33,16.87
,2f2515a56e37c1a0693812cc6c009f0a,2,Stark Logistics,2017-05-25 04:51:05,2017-05-28 14:24:17,12.50
,d454d6650d375ebc3f9667a4d2fe161c,5,Loggi,2018-05-11 17:49:27,2018-05-15 14:40:23,31.56
,69877d0aa8f3f125ac5dbdc5215dbbd4,3,Dragonfly Express,2018-04-21 19:30:36,2018-04-27 05:50:13,43.83
,6732c97d4cbdac9ed23b4c7148f61590,3,Stark Logistics,2017-03-03 19:43:54,2017-03-04 18:34:03,34.79
,3b773756d8fc59a7cd1a0c4ac584e397,3,Correios,2017-05-11 15:43:14,2017-05-14 01:51:29,11.62
,afe333c1956628d870ce89ad385f4e9b,4,Dragonfly Express,2018-08-18 14:21:26,2018-08-22 10:44:04,8.09
,c96496058fe55b7e844cd5e3a2562f85,5,Stark Logistics,2018-08-24 03:51:41,2018-08-27 02:02:21,22.22
,b31c7dea63bb08f8cdd1ec32514ccf0b,3,RapidAir,2017-09-29 09:48:42,2017-09-29 10:58:25,17.96
,f8db134d4ac3747d627adb962ec08f73,4,Correios,2017-05-17 21:43:42,2017-05-23 01:06:31,32.30
,7b08dd2c26ff1dadf52d5124cd43d01e,3,Stark Logistics,2018-01-05 07:29:54,2018-01-05 22:43:50,45.86
,d83ed20d296bdd288f45b29843643bc9,3,Loggi,2018-02-28 16:46:29,2018-03-03 06:38:24,12.95
,95c9ce1fdafddf9a5d87142c464aa09d,4,Stark Logistics,2017-05-02 13:27:53,2017-05-05 20:54:45,13.02
,9e96be941daa62b6b3eb0b074ba23a9e,2,Loggi,2017-11-17 22:52:54,2017-11-18 18:28:17,47.86
,c206a65ab93069f7a79c0ac5f4512e02,1,Loggi,2017-07-09 15:55:32,2017-07-10 00:51:40,39.69
,4c480567d1db63cffddc552638c35d8f,5,Stark Logistics,2018-08-07 12:54:54,2018-08-11 14:21:34,22.50
,fde8ee361a63b2ee323ac574ee41524f,5,RapidAir,2017-09-07 17:32:45,2017-09-11 20:08:24,25.92
,c5f2fc1736e716e61d88a8b5b6425603,4,Correios,2017-08-07 19:44:57,2017-08-13 17:03:25,46.37
,09b8c1e504ab1fce7031c710bd8558d6,1,Loggi,2017-09-14 18:44:39,2017-09-19 13:27:47,28.68
,a640d10af396f0aa5f1c751f1f976bdc,1,RapidAir,2017-11-16 21:58:28,2017-11-22 18:57:20,18.12
,04323742e042716e4427a5b3536ea08f,4,Loggi,2018-04-24 01:05:45,2018-04-29 04:21:46,31.61
,4d3144d146f15c73378b715f90be85b9,1,Stark Logistics,2017-03-21 17:55:50,2017-03-27 17:39:27,37.66
,96006ddb955ba7f1a9e86d986f6149f3,4,Stark Logistics,2018-06-28 19:49:04,2018-06-30 20:46:53,40.41
,61d6fb5d839877cf9795ee80fd081935,1,Correios,2018-04-13 00:05:17,2018-04-16 15:10:05,22.37
,eeecf0540c4a674f123d57397790b15e,1,Loggi,2018-04-01 09:44:15,2018-04-01 09:57:45,28.93
,d233630561c3babf58e2ca3c0ca52bd2,2,Loggi,2018-02-01 15:29:48,2018-02-06 12:47:21,14.29
,2783cfcf916c2cef168f19a7a2e45e45,5,RapidAir,2018-07-26 05:20:22,2018-07-27 08:47:44,29.55
,10670df5f8bf4bf17a02524ee39b5b0b,4,RapidAir,2018-06-09 15:41:47,2018-06-10 16:47:26,33.68
,7766424657aa0cfbf1703f9550144964,4,RapidAir,2017-08-08 22:30:26,2017-08-15 15:47:50,28.04
,64b644100b812930de2286f0b999ece7,4,RapidAir,2018-04-20 15:42:31,2018-04-23 15:29:53,35.14
,db60e917f3e707779a0efd2b52354951,2,Correios,2018-01-31 18:46:44,2018-02-07 12:26:37,21.42
,ba6b736a4a402bcefa049a41b3a98c55,3,RapidAir,2018-02-17 05:31:02,2018-02-17 20:40:46,25.81
,a4765431be6613d760a9cf57da14b9ce,2,Stark Logistics,2017-10-28 12:46:59,2017-11-02 00:55:03,17.97
,c41b4bf6e36acb1b2b50d976ceda84a9,2,Loggi,2018-02-20 14:58:41,2018-02-27 07:53:57,28.29
,ab99e730d7d27b4d197f5cae9303170f,4,Correios,2017-03-16 12:19:04,2017-03-22 05:52:46,19.05
,88223c3979b0dac8b52690966235efbd,1,RapidAir,2018-04-03 14:17:07,2018-04-07 07:36:20,12.41
,f845b688b88cb588500bc10d0a3bcebe,3,Stark Logistics,2018-02-02 10:45:02,2018-02-04 18:50:34,6.77
,d8f309041b7d515605c0d4fd15b12db6,3,Dragonfly Express,2018-06-13 11:50:28,2018-06-16 08:06:59,47.03
,4e1545ab101855b3e843d794ab1d3081,2,RapidAir,2017-06-15 05:03:04,2017-06-21 19:50:37,35.29
,cdae097ae448ea48b9b45e2b3569e9b6,2,Correios,2018-07-06 11:15:55,2018-07-11 13:08:17,21.39
,4b2f4bcfaf2147dc60b9f86452ac885b,2,Dragonfly Express,2018-01-07 18:47:49,2018-01-09 01:44:35,38.70
,e8596a031f6814efc9b04e857f053ac6,5,Stark Logistics,2018-07-31 09:46:24,2018-08-02 03:14:45,5.18
,122804b6e70597eca700595473d8297b,5,RapidAir,2017-07-18 11:42:47,2017-07-23 02:55:27,6.90
,0d2ab5712ce82b9059da04a32ded871c,4,Correios,2018-02-22 06:01:05,2018-02-26 10:00:09,37.03
,17eba629ec542978d1ea929d473d4f19,4,Loggi,2017-02-05 23:42:30,2017-02-12 20:21:39,11.87
,26298a4e971b2abb0e472ae55f3a6cd0,1,Loggi,2018-03-30 20:03:16,2018-03-31 08:21:21,10.05
,7704a0d92762105c0ba272c37a94b5ca,4,Dragonfly Express,2018-05-13 02:15:49,2018-05-17 23:22:57,37.07
,f0ef2d37f5d4b3f8afaafa9a8a5bc58f,4,Dragonfly Express,2018-08-24 05:32:40,2018-08-29 11:13:44,32.52
,d85d798c30de34a10899fc8df46b330a,2,Correios,2018-02-07 16:46:36,2018-02-08 17:25:24,24.65
,3bed3182d08ce9d8c2e2a849db8a2257,1,Dragonfly Express,2017-08-31 15:13:55,2017-09-06 05:58:09,17.07
,a831481fe241b8d8bc08c53fc98012b9,4,RapidAir,2017-10-26 13:18:06,2017-10-31 22:59:09,19.67
,8092a1edb9b302ea942c2671edf4737c,4,Correios,2018-06-30 08:35:53,2018-07-04 15:21:45,22.84
,70c06583df3a26d0a632b3205baee66a,4,RapidAir,2017-08-26 07:05:12,2017-09-01 11:10:58,30.46
,54f9756bd9148ebde702040750fa59de,2,RapidAir,2017-12-23 18:19:00,2017-12-28 23:32:43,20.97
,b064d82b485fff92c7c15d344bfd7e6a,1,Correios,2018-04-18 07:19:05,2018-04-23 04:57:17,14.35
,748934084b439ea1404df1dd5a8b238d,2,Stark Logistics,2018-07-09 11:38:22,2018-07-10 18:26:34,45.33
,0911316604300fefa8aef39f81380c66,5,Loggi,2018-07-06 08:05:35,2018-07-09 09:24:12,6.22
,9b91ddcbd6cbceb83d4fd2462ca1f95e,1,Loggi,2017-01-07 08:05:29,2017-01-13 11:13:17,27.28
,0b9b1c5bbb14862e0e96660280048b04,4,Correios,2018-06-07 10:35:43,2018-06-07 12:38:35,30.15
,81d5d6bcd0acfd69fbae85ff8620a6e2,5,Loggi,2017-11-27 07:10:19,2017-11-28 05:27:50,32.36
,6a2e09d7d2755c778b119d0b74d4d431,1,Dragonfly Express,2018-02-24 22:11:54,2018-02-28 17:23:36,10.63
,376c03b8851464f42300b1a04881d739,5,Loggi,2017-12-05 11:12:59,2017-12-05 23:14:06,34.39
,ae97d3198a682804e9f5bfacfe13355a,5,Stark Logistics,2017-10-26 05:10:02,2017-10-30 01:39:38,29.57
,6948d508c3ef371871d70a9ba491c336,3,RapidAir,2018-02-04 12:03:46,2018-02-06 00:40:34,32.32
,ee24a4c9f2a2d7aa315838be51c92fd2,4,Dragonfly Express,2018-05-11 22:35:12,2018-05-16 03:20:38,35.11
,881e6608d8b7f15fc4133a04c4933e48,3,Loggi,2017-05-08 20:44:18,2017-05-15 19:32:08,17.76
,5bcf5ca118d9e81440bf98e26c943255,1,RapidAir,2017-08-29 23:46:11,2017-09-04 21:32:42,15.01
,1b04338248209667c231e726e312c9fd,2,Correios,2017-07-13 16:07:02,2017-07-14 20:43:53,40.38
,57829c554e00894996ac7cdc85692e8f,2,RapidAir,2018-04-15 09:11:12,2018-04-17 17:19:22,45.86
,d9855ff1d7520c1c5397b65164c32477,2,Loggi,2018-04-19 09:40:21,2018-04-23 21:11:42,11.44
,96de2b7f7f3c401fbee3eef068376da6,3,Stark Logistics,2018-01-04 07:58:08,2018-01-10 13:32:07,16.03
,9570b858d92d0c29cd331a7326b84ac6,1,Loggi,2017-02-12 10:35:45,2017-02-13 20:53:17,30.79
,932c7d98b6333c885409e2205bcb6141,3,Stark Logistics,2018-04-06 05:32:15,2018-04-07 18:32:32,44.76
,b1526359b93e19d491c0eaa5b2c053ec,1,Stark Logistics,2018-05-03 02:34:08,2018-05-10 01:08:57,47.15
,50dca53ca33b739bef09e7933e8b380e,4,Dragonfly Express,2018-07-14 14:20:51,2018-07-18 16:47:24,34.79
,4caecf79f2dfbc0304ffdc8637ff5900,2,RapidAir,2017-06-07 05:48:09,2017-06-08 09:16:06,19.75
,8fa4704d89e249323dcdc1d6d2674caa,2,Stark Logistics,2017-10-16 07:20:12,2017-10-16 11:30:50,28.19
,2c287808b2feef34a4a25e5337bb08e1,1,RapidAir,2018-07-18 11:20:34,2018-07-24 07:08:14,8.32
,dcec6d766a2bc76144372192c66bbe87,2,Stark Logistics,2017-07-21 00:55:53,2017-07-23 05:31:14,15.92
,30b0387ec944061d4b677460b14309f0,1,Correios,2018-04-07 07:27:33,2018-04-07 08:10:08,17.43
,5928d420527d13a50a884bc80c6ea676,2,RapidAir,2018-07-05 10:08:17,2018-07-06 07:33:35,25.51
,b8c123fb1b26f1adfb0d6f9d17255de7,4,Correios,2017-12-29 02:16:34,2017-12-30 18:47:37,48.76
,dd0611161b5da88aac7b99d9c6cd41d6,3,Stark Logistics,2018-02-01 00:53:13,2018-02-05 22:31:40,35.91
,77de2b6b4ddbe44561245ee168593b5e,4,RapidAir,2018-02-14 13:14:49,2018-02-14 21:06:04,20.09
,030e16ae69706dde9e78557f9b501657,3,Loggi,2017-05-27 01:05:14,2017-05-31 10:51:05,6.96
,cf439d61252ef55f81ce2e531d64a275,1,Loggi,2018-05-16 08:13:54,2018-05-22 09:30:13,37.52
,15835fb051f32800c847b351f2a31f9b,2,Loggi,2017-02-14 09:32:23,2017-02-15 09:49:43,38.92
,3585d13e3147a56c82596757cff8c66c,1,RapidAir,2018-04-27 16:59:42,2018-04-29 00:58:14,23.40
,10cba0be7bc27288b512d87a719b97e5,1,Loggi,2017-05-14 14:15:53,2017-05-19 00:25:15,39.27
,3b4ccaa47ae0c0d6966133bcdb0c8ad4,5,RapidAir,2017-12-04 13:30:41,2017-12-09 08:10:21,12.63
,0a7d898c6305101e69e9f5a05cd0130d,5,Correios,2018-06-14 22:13:30,2018-06-15 09:54:33,25.76
,4042753ccc5a8c7ab778aa7856ca6230,1,Correios,2018-05-04 13:13:54,2018-05-08 07:37:30,13.60
,5a008db40659290cadbe2a57493bc273,4,RapidAir,2017-09-22 02:02:30,2017-09-28 09:16:18,42.56
,851edd7bad3021e86dd7fa72e9a5688a,5,Dragonfly Express,2017-07-14 20:40:38,2017-07-18 17:05:17,48.65
,bd1addb3e998af6689dacf2d7619ece3,5,Loggi,2018-05-05 15:05:46,2018-05-10 03:40:16,43.95
,4bc05b9413beec5d8360baac48258100,2,Stark Logistics,2018-07-13 23:32:32,2018-07-19 21:29:57,16.21
,06ff862a85c2402aa52dc9edf150bf30,5,RapidAir,2017-12-02 20:20:31,2017-12-08 03:31:22,21.08
,fdf8844cd505f957ba4349c95ad5357c,1,Dragonfly Express,2018-06-29 08:36:06,2018-07-04 02:59:56,44.61
,ce5f7f7ad317c7433154353ccd683f5b,3,Loggi,2017-10-25 16:03:01,2017-10-29 19:42:29,22.36
,1e988c7630b31701946a24a362ae9dd7,2,Correios,2018-07-22 04:12:59,2018-07-28 00:54:55,44.19
,23450be385c992f3c2a398025c48db20,5,RapidAir,2017-12-19 17:02:16,2017-12-26 16:37:42,31.26
,785c89d4e249aa8f0ec838dded807fd1,1,Stark Logistics,2018-01-08 01:08:56,2018-01-08 08:04:34,21.05
,1ce397b1df28355ed4f928b2b322db98,5,Dragonfly Express,2017-03-23 07:02:44,2017-03-28 04:57:25,27.81
,6ff5660ec1019c0a3c3f90871174467b,1,Correios,2017-07-31 13:28:50,2017-08-05 00:31:53,17.96
,7affac81820aaf2175139fb5e1f2b4c0,5,Stark Logistics,2017-02-15 15:55:05,2017-02-18 15:26:48,26.39
,bc04e2bb63324cc86f60dccdc3f568cf,1,Stark Logistics,2017-11-02 06:58:00,2017-11-04 08:04:36,49.72
,cf753c9874f18f99ba2ae6ae04632905,4,Loggi,2018-08-01 22:59:22,2018-08-08 04:13:43,45.78
,d8ff321383376dc17f0dc69b56fecffe,1,Loggi,2018-02-10 05:48:08,2018-02-15 02:27:48,33.35
,ff85f6534f8a6b89e27a340dcf86ecac,5,Stark Logistics,2018-05-04 16:37:24,2018-05-05 23:40:20,14.16
,ed20b1dad0625f2d7d577cba09798687,2,Loggi,2018-07-31 21:04:22,2018-08-06 12:58:56,31.61
,54232ca33e8e55a669a5f26927049f32,4,Dragonfly Express,2017-11-27 21:43:10,2017-11-28 10:47:17,31.22
,39db24edc355863bd882c7e44c782993,4,Dragonfly Express,2018-01-15 12:44:46,2018-01-17 22:24:04,44.28
,34db12eded81bbeb870aa3fae6848f90,2,Dragonfly Express,2017-06-09 14:32:42,2017-06-12 16:39:50,46.86
,73fc09cb2735860973151bca6dbc4169,1,Loggi,2018-06-28 13:10:51,2018-07-03 05:05:44,45.62
,a322a4aa3b0a9b47a6760a03ee17ffe8,3,Dragonfly Express,2018-01-10 01:13:07,2018-01-12 09:46:40,17.15
,8b04755969f401703034739a68acf0b3,3,Dragonfly Express,2018-05-22 23:29:29,2018-05-27 21:06:54,14.29
,21826e0954bd6550ea7b7a5665bc636f,2,Stark Logistics,2017-05-18 08:40:06,2017-05-21 04:53:33,12.17
,81efa27a86ea057067f5160181f1be48,4,Stark Logistics,2017-11-26 07:36:40,2017-12-02 15:30:41,11.88
,d57be8fa0f204a8cf10389b3da1d2a3e,3,Dragonfly Express,2018-01-12 03:14:41,2018-01-13 04:44:34,17.67
,be6eea060429ae021a46df0a1990365c,1,Loggi,2018-01-31 21:38:45,2018-02-02 06:51:40,44.51
,ea8efd0043199fe88f31e1fea2e840f6,3,Correios,2018-07-22 22:42:34,2018-07-23 06:47:11,24.68
,3bf31ab7902ee8a53800c1f3d57651eb,4,RapidAir,2018-04-24 14:20:55,2018-04-30 11:42:10,31.56
,eb0a68abb1cdcb47bf4cdf70f6e14d65,5,Stark Logistics,2018-05-16 19:53:07,2018-05-23 08:02:43,24.24
,66bb893cb22818f4c91fdfcf9e2a81bf,2,Dragonfly Express,2018-08-08 18:38:09,2018-08-14 08:49:57,16.06
,79f9a48657445e95909801ea6a7e44a3,4,Dragonfly Express,2018-08-23 00:01:17,2018-08-25 06:07:30,17.37
,d56851f342ee399d61852bdcd356a663,2,Stark Logistics,2018-04-28 00:17:37,2018-04-30 16:20:11,19.83
,ba411c67fe5e146b1838dc69b0c732e5,1,Correios,2017-08-05 16:50:17,2017-08-07 03:42:20,18.56
,f538203e8721d06d7984cee6e148b9f0,1,Correios,2017-11-27 02:46:29,2017-11-30 16:23:15,31.70
,8b5c910ccad3b27e2876ad9eb90bbb53,3,Stark Logistics,2017-10-15 17:28:27,2017-10-17 10:10:12,9.44
,49e720bd050835a646e0d5e8a89a42ea,4,Dragonfly Express,2018-08-17 05:17:59,2018-08-22 11:34:37,40.69
,e4cb234bf724fa255f0ecd4d95f72a9f,3,Dragonfly Express,2018-08-13 16:53:22,2018-08-19 16:18:59,39.04
,8623ddd82259f932337ad9f727cd25b5,2,RapidAir,2018-08-23 03:34:30,2018-08-29 22:10:43,38.83
,0e259b373316a562c9e71cd725ce1120,3,RapidAir,2018-08-19 03:50:33,2018-08-23 01:00:06,12.43
,82fa967d1d3bc56f31565b771fe79181,3,Correios,2017-03-08 20:55:51,2017-03-09 16:54:18,39.64
,278795fa6c02df5eb7e3549cf3722fdc,1,Correios,2018-04-06 19:33:28,2018-04-08 13:55:36,31.14
,7a73dbb7b879e915cfd13e75852d910d,2,Dragonfly Express,2017-10-04 00:33:42,2017-10-09 12:58:34,49.09
,e7f30a3abdc763c660d1dc442dce909f,5,Stark Logistics,2018-05-04 13:17:04,2018-05-09 16:41:27,23.25
,b8c3df75fc496cd9299a8ff31f483351,4,Loggi,2018-01-08 22:06:44,2018-01-09 03:47:46,48.90
,956df0791d1e89e540bca30c351fece1,1,Stark Logistics,2017-05-06 11:58:40,2017-05-07 02:24:47,38.70
,7e25a709518d3b5b51fab58d605ea0e8,1,Dragonfly Express,2018-04-05 13:20:34,2018-04-08 13:01:09,42.67
,7444a57e086e68992dea35c06079521d,5,Stark Logistics,2018-05-17 02:07:50,2018-05-17 02:21:36,44.06
,49a87cbe0678fc2f068332f42fa05241,4,Loggi,2017-12-03 11:25:31,2017-12-06 05:26:57,16.32
,c7c8b7eca811b5f2d08999ad1c3e4f9d,2,Loggi,2018-06-10 17:29:21,2018-06-13 13:39:17,33.39
,18f1f69eead979dddab0c5fda4df6a16,2,Stark Logistics,2018-03-13 04:16:53,2018-03-14 15:15:47,42.81
,9b8ad49cf4b6a81aa48baddcc0d7cc1a,3,Correios,2018-06-21 02:12:13,2018-06-22 17:13:20,44.26
,a08d1f4b300c3d7ec52f5f9a74234eca,5,Correios,2016-10-11 12:12:05,2016-10-15 00:29:54,6.32
,4478be65e69dff16ebd5739137d33057,2,Correios,2018-02-01 09:47:29,2018-02-02 11:54:03,17.79
,79b01840e1837dee7c52f10d375f4edd,4,Correios,2018-05-06 11:06:36,2018-05-08 22:14:29,6.53
,6c6971df6cfa20527e3e3d32aded78b1,3,Dragonfly Express,2018-01-02 12:05:46,2018-01-03 01:12:46,47.71
,8c8eb180639e9bf917a45e7acef96a42,1,Correios,2017-07-22 08:10:04,2017-07-28 21:45:53,24.72
,fad3596ad757484b111f9f9377fe7dc4,5,RapidAir,2018-03-07 23:32:40,2018-03-10 23:16:26,26.02
,5dc4e4e9a4f28d5bda7879562fece272,1,RapidAir,2018-01-06 07:45:05,2018-01-08 06:28:02,32.64
,0c6a968e3824f733a18b9c40b2620865,5,Dragonfly Express,2018-05-30 10:30:00,2018-05-31 00:52:49,47.22
,fd766da8b074a9d9399eee9b28525f83,4,Stark Logistics,2017-03-08 06:12:29,2017-03-15 03:47:14,43.48
,16f7bcfa3d20c4e61a2ae69c2132d25e,4,Dragonfly Express,2017-10-13 16:29:36,2017-10-15 15:24:28,38.49
,9d3accee31f94310856759efbff805f0,1,Loggi,2017-09-28 01:54:14,2017-10-02 13:59:25,45.56
,84b29272f58b0da99f8884fd87681725,3,Dragonfly Express,2018-05-24 16:12:12,2018-05-24 19:11:21,6.26
,11f81f5b3445ad54e4c793afe6337986,4,Stark Logistics,2017-08-21 11:18:44,2017-08-27 20:00:34,10.45
,32c0f2887a1713ac4c720ebd9a65bae9,3,Stark Logistics,2017-11-10 12:28:07,2017-11-14 13:17:19,33.11
,2bb61c947b878153fb951d9135cc19db,1,Correios,2018-01-13 09:04:37,2018-01-15 15:19:45,27.36
,26ac15c4f69145c3a0ce4f2ebccd2a84,2,Loggi,2017-11-26 14:27:43,2017-12-01 04:04:50,17.44
,03ebfa9712b7dbc7031291856263b314,2,Loggi,2018-03-23 20:16:06,2018-03-29 19:06:24,19.07
,dfb04e7088e5e8c05d7b8a21be219457,1,Dragonfly Express,2017-07-04 23:19:09,2017-07-09 17:26:44,15.93
,94f4fa3cc26c08b0240ebb6e8934b6a1,3,RapidAir,2018-04-14 05:01:24,2018-04-18 22:12:50,35.74
,6a83e5c040d9fc9d14c1035925ecee1f,5,Stark Logistics,2018-07-04 05:03:05,2018-07-05 11:54:47,49.25
,964fe5acdd4fc63622ac6114f7803336,5,Loggi,2017-06-11 23:20:29,2017-06-16 00:28:25,35.42
,e89ced624c37029ad8e8e12f036a1a55,4,Correios,2018-08-05 03:40:54,2018-08-09 05:01:15,47.82
,6d1f5da238306b0008063ff2f93feac9,2,Stark Logistics,2018-03-25 18:21:22,2018-03-25 23:19:24,32.25
,bc1719cc645341cf9ae61983e31f26bd,3,Stark Logistics,2017-05-29 14:03:21,2017-06-01 19:03:04,27.85
,bb9a5a9d8a6ff80eabda95e3b78f0a45,2,Dragonfly Express,2018-07-11 15:04:35,2018-07-16 19:11:14,14.08
,45920ad3d9899cb3c75de086024c18c8,3,Stark Logistics,2017-11-13 15:45:32,2017-11-17 08:51:42,34.00
,3af9626db61282e337587628095b992b,5,Loggi,2017-07-27 00:26:23,2017-07-30 07:09:12,26.37
,d01376995a52b231a198a5f484b20841,1,Stark Logistics,2018-02-28 08:27:01,2018-03-07 06:20:21,10.73
,24b137d6259a0c0cbd646f179e2ca35e,3,Loggi,2018-04-18 10:56:53,2018-04-24 12:07:44,37.23
,2fd30a0079e9100628c92bb583ff56ec,1,Correios,2018-08-07 07:31:49,2018-08-10 22:56:49,21.55
